"Absolute path" "Relative path" Class
C:\Users\User\ptm-4\dataset\01386.txt ..\random_number_dataset\01386.txt bad
C:\Users\User\ptm-4\dataset\02712.txt ..\random_number_dataset\02712.txt bad
C:\Users\User\ptm-4\dataset\09195.txt ..\random_number_dataset\09195.txt bad
C:\Users\User\ptm-4\dataset\08953.txt ..\random_number_dataset\08953.txt bad
C:\Users\User\ptm-4\dataset\03995.txt ..\random_number_dataset\03995.txt bad
C:\Users\User\ptm-4\dataset\03510.txt ..\random_number_dataset\03510.txt bad
C:\Users\User\ptm-4\dataset\07902.txt ..\random_number_dataset\07902.txt bad
C:\Users\User\ptm-4\dataset\05359.txt ..\random_number_dataset\05359.txt bad
C:\Users\User\ptm-4\dataset\08152.txt ..\random_number_dataset\08152.txt bad
C:\Users\User\ptm-4\dataset\06049.txt ..\random_number_dataset\06049.txt bad
C:\Users\User\ptm-4\dataset\01305.txt ..\random_number_dataset\01305.txt bad
C:\Users\User\ptm-4\dataset\08704.txt ..\random_number_dataset\08704.txt bad
C:\Users\User\ptm-4\dataset\03675.txt ..\random_number_dataset\03675.txt bad
C:\Users\User\ptm-4\dataset\04783.txt ..\random_number_dataset\04783.txt bad
C:\Users\User\ptm-4\dataset\06997.txt ..\random_number_dataset\06997.txt bad
C:\Users\User\ptm-4\dataset\07591.txt ..\random_number_dataset\07591.txt bad
C:\Users\User\ptm-4\dataset\02994.txt ..\random_number_dataset\02994.txt bad
C:\Users\User\ptm-4\dataset\08020.txt ..\random_number_dataset\08020.txt bad
C:\Users\User\ptm-4\dataset\09668.txt ..\random_number_dataset\09668.txt bad
C:\Users\User\ptm-4\dataset\01969.txt ..\random_number_dataset\01969.txt bad
C:\Users\User\ptm-4\dataset\09899.txt ..\random_number_dataset\09899.txt bad
C:\Users\User\ptm-4\dataset\00178.txt ..\random_number_dataset\00178.txt bad
C:\Users\User\ptm-4\dataset\07494.txt ..\random_number_dataset\07494.txt bad
C:\Users\User\ptm-4\dataset\04166.txt ..\random_number_dataset\04166.txt bad
C:\Users\User\ptm-4\dataset\04208.txt ..\random_number_dataset\04208.txt bad
C:\Users\User\ptm-4\dataset\04461.txt ..\random_number_dataset\04461.txt bad
C:\Users\User\ptm-4\dataset\04601.txt ..\random_number_dataset\04601.txt bad
C:\Users\User\ptm-4\dataset\03105.txt ..\random_number_dataset\03105.txt bad
C:\Users\User\ptm-4\dataset\06075.txt ..\random_number_dataset\06075.txt bad
C:\Users\User\ptm-4\dataset\04602.txt ..\random_number_dataset\04602.txt bad
C:\Users\User\ptm-4\dataset\01246.txt ..\random_number_dataset\01246.txt bad
C:\Users\User\ptm-4\dataset\04594.txt ..\random_number_dataset\04594.txt bad
C:\Users\User\ptm-4\dataset\00702.txt ..\random_number_dataset\00702.txt bad
C:\Users\User\ptm-4\dataset\04173.txt ..\random_number_dataset\04173.txt bad
C:\Users\User\ptm-4\dataset\06560.txt ..\random_number_dataset\06560.txt bad
C:\Users\User\ptm-4\dataset\06931.txt ..\random_number_dataset\06931.txt bad
C:\Users\User\ptm-4\dataset\06748.txt ..\random_number_dataset\06748.txt bad
C:\Users\User\ptm-4\dataset\08606.txt ..\random_number_dataset\08606.txt bad
C:\Users\User\ptm-4\dataset\08117.txt ..\random_number_dataset\08117.txt bad
C:\Users\User\ptm-4\dataset\08729.txt ..\random_number_dataset\08729.txt bad
C:\Users\User\ptm-4\dataset\02285.txt ..\random_number_dataset\02285.txt bad
C:\Users\User\ptm-4\dataset\06401.txt ..\random_number_dataset\06401.txt bad
C:\Users\User\ptm-4\dataset\05343.txt ..\random_number_dataset\05343.txt bad
C:\Users\User\ptm-4\dataset\06858.txt ..\random_number_dataset\06858.txt bad
C:\Users\User\ptm-4\dataset\07899.txt ..\random_number_dataset\07899.txt bad
C:\Users\User\ptm-4\dataset\07311.txt ..\random_number_dataset\07311.txt bad
C:\Users\User\ptm-4\dataset\03904.txt ..\random_number_dataset\03904.txt bad
C:\Users\User\ptm-4\dataset\05911.txt ..\random_number_dataset\05911.txt bad
C:\Users\User\ptm-4\dataset\08638.txt ..\random_number_dataset\08638.txt bad
C:\Users\User\ptm-4\dataset\02020.txt ..\random_number_dataset\02020.txt bad
C:\Users\User\ptm-4\dataset\03694.txt ..\random_number_dataset\03694.txt bad
C:\Users\User\ptm-4\dataset\02894.txt ..\random_number_dataset\02894.txt bad
C:\Users\User\ptm-4\dataset\07461.txt ..\random_number_dataset\07461.txt bad
C:\Users\User\ptm-4\dataset\00725.txt ..\random_number_dataset\00725.txt bad
C:\Users\User\ptm-4\dataset\07379.txt ..\random_number_dataset\07379.txt bad
C:\Users\User\ptm-4\dataset\00522.txt ..\random_number_dataset\00522.txt bad
C:\Users\User\ptm-4\dataset\05483.txt ..\random_number_dataset\05483.txt bad
C:\Users\User\ptm-4\dataset\09489.txt ..\random_number_dataset\09489.txt bad
C:\Users\User\ptm-4\dataset\00498.txt ..\random_number_dataset\00498.txt bad
C:\Users\User\ptm-4\dataset\08614.txt ..\random_number_dataset\08614.txt bad
C:\Users\User\ptm-4\dataset\04616.txt ..\random_number_dataset\04616.txt bad
C:\Users\User\ptm-4\dataset\06629.txt ..\random_number_dataset\06629.txt bad
C:\Users\User\ptm-4\dataset\02815.txt ..\random_number_dataset\02815.txt bad
C:\Users\User\ptm-4\dataset\02092.txt ..\random_number_dataset\02092.txt bad
C:\Users\User\ptm-4\dataset\00225.txt ..\random_number_dataset\00225.txt bad
C:\Users\User\ptm-4\dataset\07591.txt ..\random_number_dataset\07591.txt bad
C:\Users\User\ptm-4\dataset\03071.txt ..\random_number_dataset\03071.txt bad
C:\Users\User\ptm-4\dataset\02394.txt ..\random_number_dataset\02394.txt bad
C:\Users\User\ptm-4\dataset\01866.txt ..\random_number_dataset\01866.txt bad
C:\Users\User\ptm-4\dataset\09639.txt ..\random_number_dataset\09639.txt bad
C:\Users\User\ptm-4\dataset\07154.txt ..\random_number_dataset\07154.txt bad
C:\Users\User\ptm-4\dataset\09411.txt ..\random_number_dataset\09411.txt bad
C:\Users\User\ptm-4\dataset\01775.txt ..\random_number_dataset\01775.txt bad
C:\Users\User\ptm-4\dataset\00793.txt ..\random_number_dataset\00793.txt bad
C:\Users\User\ptm-4\dataset\00551.txt ..\random_number_dataset\00551.txt bad
C:\Users\User\ptm-4\dataset\05872.txt ..\random_number_dataset\05872.txt bad
C:\Users\User\ptm-4\dataset\02706.txt ..\random_number_dataset\02706.txt bad
C:\Users\User\ptm-4\dataset\06724.txt ..\random_number_dataset\06724.txt bad
C:\Users\User\ptm-4\dataset\06684.txt ..\random_number_dataset\06684.txt bad
C:\Users\User\ptm-4\dataset\07775.txt ..\random_number_dataset\07775.txt bad
C:\Users\User\ptm-4\dataset\01617.txt ..\random_number_dataset\01617.txt bad
C:\Users\User\ptm-4\dataset\08487.txt ..\random_number_dataset\08487.txt bad
C:\Users\User\ptm-4\dataset\04293.txt ..\random_number_dataset\04293.txt bad
C:\Users\User\ptm-4\dataset\06164.txt ..\random_number_dataset\06164.txt bad
C:\Users\User\ptm-4\dataset\01735.txt ..\random_number_dataset\01735.txt bad
C:\Users\User\ptm-4\dataset\01190.txt ..\random_number_dataset\01190.txt bad
C:\Users\User\ptm-4\dataset\06264.txt ..\random_number_dataset\06264.txt bad
C:\Users\User\ptm-4\dataset\05220.txt ..\random_number_dataset\05220.txt bad
C:\Users\User\ptm-4\dataset\04612.txt ..\random_number_dataset\04612.txt bad
C:\Users\User\ptm-4\dataset\09390.txt ..\random_number_dataset\09390.txt bad
C:\Users\User\ptm-4\dataset\09951.txt ..\random_number_dataset\09951.txt bad
C:\Users\User\ptm-4\dataset\02749.txt ..\random_number_dataset\02749.txt bad
C:\Users\User\ptm-4\dataset\04779.txt ..\random_number_dataset\04779.txt bad
C:\Users\User\ptm-4\dataset\01825.txt ..\random_number_dataset\01825.txt bad
C:\Users\User\ptm-4\dataset\04853.txt ..\random_number_dataset\04853.txt bad
C:\Users\User\ptm-4\dataset\04663.txt ..\random_number_dataset\04663.txt bad
C:\Users\User\ptm-4\dataset\09127.txt ..\random_number_dataset\09127.txt bad
C:\Users\User\ptm-4\dataset\05810.txt ..\random_number_dataset\05810.txt bad
C:\Users\User\ptm-4\dataset\04273.txt ..\random_number_dataset\04273.txt bad
C:\Users\User\ptm-4\dataset\06509.txt ..\random_number_dataset\06509.txt bad
C:\Users\User\ptm-4\dataset\09352.txt ..\random_number_dataset\09352.txt bad
C:\Users\User\ptm-4\dataset\07667.txt ..\random_number_dataset\07667.txt bad
C:\Users\User\ptm-4\dataset\04158.txt ..\random_number_dataset\04158.txt bad
C:\Users\User\ptm-4\dataset\06092.txt ..\random_number_dataset\06092.txt bad
C:\Users\User\ptm-4\dataset\01533.txt ..\random_number_dataset\01533.txt bad
C:\Users\User\ptm-4\dataset\06558.txt ..\random_number_dataset\06558.txt bad
C:\Users\User\ptm-4\dataset\04788.txt ..\random_number_dataset\04788.txt bad
C:\Users\User\ptm-4\dataset\08131.txt ..\random_number_dataset\08131.txt bad
C:\Users\User\ptm-4\dataset\05066.txt ..\random_number_dataset\05066.txt bad
C:\Users\User\ptm-4\dataset\07601.txt ..\random_number_dataset\07601.txt bad
C:\Users\User\ptm-4\dataset\01808.txt ..\random_number_dataset\01808.txt bad
C:\Users\User\ptm-4\dataset\08016.txt ..\random_number_dataset\08016.txt bad
C:\Users\User\ptm-4\dataset\09873.txt ..\random_number_dataset\09873.txt bad
C:\Users\User\ptm-4\dataset\05922.txt ..\random_number_dataset\05922.txt bad
C:\Users\User\ptm-4\dataset\01566.txt ..\random_number_dataset\01566.txt bad
C:\Users\User\ptm-4\dataset\07178.txt ..\random_number_dataset\07178.txt bad
C:\Users\User\ptm-4\dataset\08725.txt ..\random_number_dataset\08725.txt bad
C:\Users\User\ptm-4\dataset\08913.txt ..\random_number_dataset\08913.txt bad
C:\Users\User\ptm-4\dataset\00520.txt ..\random_number_dataset\00520.txt bad
C:\Users\User\ptm-4\dataset\00100.txt ..\random_number_dataset\00100.txt bad
C:\Users\User\ptm-4\dataset\06169.txt ..\random_number_dataset\06169.txt bad
C:\Users\User\ptm-4\dataset\08149.txt ..\random_number_dataset\08149.txt bad
C:\Users\User\ptm-4\dataset\08172.txt ..\random_number_dataset\08172.txt bad
C:\Users\User\ptm-4\dataset\02029.txt ..\random_number_dataset\02029.txt bad
C:\Users\User\ptm-4\dataset\03629.txt ..\random_number_dataset\03629.txt bad
C:\Users\User\ptm-4\dataset\00365.txt ..\random_number_dataset\00365.txt bad
C:\Users\User\ptm-4\dataset\02881.txt ..\random_number_dataset\02881.txt bad
C:\Users\User\ptm-4\dataset\03194.txt ..\random_number_dataset\03194.txt bad
C:\Users\User\ptm-4\dataset\09449.txt ..\random_number_dataset\09449.txt bad
C:\Users\User\ptm-4\dataset\06474.txt ..\random_number_dataset\06474.txt bad
C:\Users\User\ptm-4\dataset\05460.txt ..\random_number_dataset\05460.txt bad
C:\Users\User\ptm-4\dataset\03620.txt ..\random_number_dataset\03620.txt bad
C:\Users\User\ptm-4\dataset\00233.txt ..\random_number_dataset\00233.txt bad
C:\Users\User\ptm-4\dataset\09323.txt ..\random_number_dataset\09323.txt bad
C:\Users\User\ptm-4\dataset\03494.txt ..\random_number_dataset\03494.txt bad
C:\Users\User\ptm-4\dataset\04968.txt ..\random_number_dataset\04968.txt bad
C:\Users\User\ptm-4\dataset\07108.txt ..\random_number_dataset\07108.txt bad
C:\Users\User\ptm-4\dataset\07255.txt ..\random_number_dataset\07255.txt bad
C:\Users\User\ptm-4\dataset\00633.txt ..\random_number_dataset\00633.txt bad
C:\Users\User\ptm-4\dataset\03977.txt ..\random_number_dataset\03977.txt bad
C:\Users\User\ptm-4\dataset\00497.txt ..\random_number_dataset\00497.txt bad
C:\Users\User\ptm-4\dataset\01502.txt ..\random_number_dataset\01502.txt bad
C:\Users\User\ptm-4\dataset\03011.txt ..\random_number_dataset\03011.txt bad
C:\Users\User\ptm-4\dataset\05194.txt ..\random_number_dataset\05194.txt bad
C:\Users\User\ptm-4\dataset\07795.txt ..\random_number_dataset\07795.txt bad
C:\Users\User\ptm-4\dataset\09850.txt ..\random_number_dataset\09850.txt bad
C:\Users\User\ptm-4\dataset\05831.txt ..\random_number_dataset\05831.txt bad
C:\Users\User\ptm-4\dataset\01554.txt ..\random_number_dataset\01554.txt bad
C:\Users\User\ptm-4\dataset\03996.txt ..\random_number_dataset\03996.txt bad
C:\Users\User\ptm-4\dataset\08504.txt ..\random_number_dataset\08504.txt bad
C:\Users\User\ptm-4\dataset\08378.txt ..\random_number_dataset\08378.txt bad
C:\Users\User\ptm-4\dataset\04926.txt ..\random_number_dataset\04926.txt bad
C:\Users\User\ptm-4\dataset\07970.txt ..\random_number_dataset\07970.txt bad
C:\Users\User\ptm-4\dataset\07865.txt ..\random_number_dataset\07865.txt bad
C:\Users\User\ptm-4\dataset\03748.txt ..\random_number_dataset\03748.txt bad
C:\Users\User\ptm-4\dataset\06071.txt ..\random_number_dataset\06071.txt bad
C:\Users\User\ptm-4\dataset\03748.txt ..\random_number_dataset\03748.txt bad
C:\Users\User\ptm-4\dataset\08110.txt ..\random_number_dataset\08110.txt bad
C:\Users\User\ptm-4\dataset\09548.txt ..\random_number_dataset\09548.txt bad
C:\Users\User\ptm-4\dataset\01388.txt ..\random_number_dataset\01388.txt bad
C:\Users\User\ptm-4\dataset\08714.txt ..\random_number_dataset\08714.txt bad
C:\Users\User\ptm-4\dataset\00411.txt ..\random_number_dataset\00411.txt bad
C:\Users\User\ptm-4\dataset\00757.txt ..\random_number_dataset\00757.txt bad
C:\Users\User\ptm-4\dataset\08315.txt ..\random_number_dataset\08315.txt bad
C:\Users\User\ptm-4\dataset\09729.txt ..\random_number_dataset\09729.txt bad
C:\Users\User\ptm-4\dataset\01598.txt ..\random_number_dataset\01598.txt bad
C:\Users\User\ptm-4\dataset\07364.txt ..\random_number_dataset\07364.txt bad
C:\Users\User\ptm-4\dataset\05597.txt ..\random_number_dataset\05597.txt bad
C:\Users\User\ptm-4\dataset\01993.txt ..\random_number_dataset\01993.txt bad
C:\Users\User\ptm-4\dataset\02591.txt ..\random_number_dataset\02591.txt bad
C:\Users\User\ptm-4\dataset\01086.txt ..\random_number_dataset\01086.txt bad
C:\Users\User\ptm-4\dataset\07135.txt ..\random_number_dataset\07135.txt bad
C:\Users\User\ptm-4\dataset\02837.txt ..\random_number_dataset\02837.txt bad
C:\Users\User\ptm-4\dataset\08916.txt ..\random_number_dataset\08916.txt bad
C:\Users\User\ptm-4\dataset\09826.txt ..\random_number_dataset\09826.txt bad
C:\Users\User\ptm-4\dataset\00427.txt ..\random_number_dataset\00427.txt bad
C:\Users\User\ptm-4\dataset\01996.txt ..\random_number_dataset\01996.txt bad
C:\Users\User\ptm-4\dataset\09913.txt ..\random_number_dataset\09913.txt bad
C:\Users\User\ptm-4\dataset\08790.txt ..\random_number_dataset\08790.txt bad
C:\Users\User\ptm-4\dataset\02145.txt ..\random_number_dataset\02145.txt bad
C:\Users\User\ptm-4\dataset\02240.txt ..\random_number_dataset\02240.txt bad
C:\Users\User\ptm-4\dataset\06306.txt ..\random_number_dataset\06306.txt bad
C:\Users\User\ptm-4\dataset\04058.txt ..\random_number_dataset\04058.txt bad
C:\Users\User\ptm-4\dataset\09590.txt ..\random_number_dataset\09590.txt bad
C:\Users\User\ptm-4\dataset\03038.txt ..\random_number_dataset\03038.txt bad
C:\Users\User\ptm-4\dataset\00357.txt ..\random_number_dataset\00357.txt bad
C:\Users\User\ptm-4\dataset\09628.txt ..\random_number_dataset\09628.txt bad
C:\Users\User\ptm-4\dataset\09251.txt ..\random_number_dataset\09251.txt bad
C:\Users\User\ptm-4\dataset\03118.txt ..\random_number_dataset\03118.txt bad
C:\Users\User\ptm-4\dataset\00931.txt ..\random_number_dataset\00931.txt bad
C:\Users\User\ptm-4\dataset\07015.txt ..\random_number_dataset\07015.txt bad
C:\Users\User\ptm-4\dataset\01074.txt ..\random_number_dataset\01074.txt bad
C:\Users\User\ptm-4\dataset\08786.txt ..\random_number_dataset\08786.txt bad
C:\Users\User\ptm-4\dataset\03622.txt ..\random_number_dataset\03622.txt bad
C:\Users\User\ptm-4\dataset\00862.txt ..\random_number_dataset\00862.txt bad
C:\Users\User\ptm-4\dataset\04099.txt ..\random_number_dataset\04099.txt bad
C:\Users\User\ptm-4\dataset\08619.txt ..\random_number_dataset\08619.txt bad
C:\Users\User\ptm-4\dataset\05646.txt ..\random_number_dataset\05646.txt bad
C:\Users\User\ptm-4\dataset\07069.txt ..\random_number_dataset\07069.txt bad
C:\Users\User\ptm-4\dataset\04670.txt ..\random_number_dataset\04670.txt bad
C:\Users\User\ptm-4\dataset\08973.txt ..\random_number_dataset\08973.txt bad
C:\Users\User\ptm-4\dataset\01959.txt ..\random_number_dataset\01959.txt bad
C:\Users\User\ptm-4\dataset\08617.txt ..\random_number_dataset\08617.txt bad
C:\Users\User\ptm-4\dataset\09987.txt ..\random_number_dataset\09987.txt bad
C:\Users\User\ptm-4\dataset\00084.txt ..\random_number_dataset\00084.txt bad
C:\Users\User\ptm-4\dataset\06740.txt ..\random_number_dataset\06740.txt bad
C:\Users\User\ptm-4\dataset\03003.txt ..\random_number_dataset\03003.txt bad
C:\Users\User\ptm-4\dataset\02773.txt ..\random_number_dataset\02773.txt bad
C:\Users\User\ptm-4\dataset\02285.txt ..\random_number_dataset\02285.txt bad
C:\Users\User\ptm-4\dataset\00568.txt ..\random_number_dataset\00568.txt bad
C:\Users\User\ptm-4\dataset\04942.txt ..\random_number_dataset\04942.txt bad
C:\Users\User\ptm-4\dataset\08672.txt ..\random_number_dataset\08672.txt bad
C:\Users\User\ptm-4\dataset\06180.txt ..\random_number_dataset\06180.txt bad
C:\Users\User\ptm-4\dataset\05782.txt ..\random_number_dataset\05782.txt bad
C:\Users\User\ptm-4\dataset\06700.txt ..\random_number_dataset\06700.txt bad
C:\Users\User\ptm-4\dataset\00219.txt ..\random_number_dataset\00219.txt bad
C:\Users\User\ptm-4\dataset\00040.txt ..\random_number_dataset\00040.txt bad
C:\Users\User\ptm-4\dataset\05604.txt ..\random_number_dataset\05604.txt bad
C:\Users\User\ptm-4\dataset\09018.txt ..\random_number_dataset\09018.txt bad
C:\Users\User\ptm-4\dataset\08589.txt ..\random_number_dataset\08589.txt bad
C:\Users\User\ptm-4\dataset\04341.txt ..\random_number_dataset\04341.txt bad
C:\Users\User\ptm-4\dataset\07187.txt ..\random_number_dataset\07187.txt bad
C:\Users\User\ptm-4\dataset\08804.txt ..\random_number_dataset\08804.txt bad
C:\Users\User\ptm-4\dataset\07898.txt ..\random_number_dataset\07898.txt bad
C:\Users\User\ptm-4\dataset\01498.txt ..\random_number_dataset\01498.txt bad
C:\Users\User\ptm-4\dataset\00698.txt ..\random_number_dataset\00698.txt bad
C:\Users\User\ptm-4\dataset\00327.txt ..\random_number_dataset\00327.txt bad
C:\Users\User\ptm-4\dataset\00603.txt ..\random_number_dataset\00603.txt bad
C:\Users\User\ptm-4\dataset\08343.txt ..\random_number_dataset\08343.txt bad
C:\Users\User\ptm-4\dataset\08840.txt ..\random_number_dataset\08840.txt bad
C:\Users\User\ptm-4\dataset\08872.txt ..\random_number_dataset\08872.txt bad
C:\Users\User\ptm-4\dataset\04547.txt ..\random_number_dataset\04547.txt bad
C:\Users\User\ptm-4\dataset\00139.txt ..\random_number_dataset\00139.txt bad
C:\Users\User\ptm-4\dataset\00337.txt ..\random_number_dataset\00337.txt bad
C:\Users\User\ptm-4\dataset\02594.txt ..\random_number_dataset\02594.txt bad
C:\Users\User\ptm-4\dataset\04512.txt ..\random_number_dataset\04512.txt bad
C:\Users\User\ptm-4\dataset\05860.txt ..\random_number_dataset\05860.txt bad
C:\Users\User\ptm-4\dataset\03052.txt ..\random_number_dataset\03052.txt bad
C:\Users\User\ptm-4\dataset\04394.txt ..\random_number_dataset\04394.txt bad
C:\Users\User\ptm-4\dataset\09837.txt ..\random_number_dataset\09837.txt bad
C:\Users\User\ptm-4\dataset\04331.txt ..\random_number_dataset\04331.txt bad
C:\Users\User\ptm-4\dataset\00980.txt ..\random_number_dataset\00980.txt bad
C:\Users\User\ptm-4\dataset\07560.txt ..\random_number_dataset\07560.txt bad
C:\Users\User\ptm-4\dataset\09287.txt ..\random_number_dataset\09287.txt bad
C:\Users\User\ptm-4\dataset\08511.txt ..\random_number_dataset\08511.txt bad
C:\Users\User\ptm-4\dataset\01418.txt ..\random_number_dataset\01418.txt bad
C:\Users\User\ptm-4\dataset\07477.txt ..\random_number_dataset\07477.txt bad
C:\Users\User\ptm-4\dataset\00888.txt ..\random_number_dataset\00888.txt bad
C:\Users\User\ptm-4\dataset\09109.txt ..\random_number_dataset\09109.txt bad
C:\Users\User\ptm-4\dataset\01661.txt ..\random_number_dataset\01661.txt bad
C:\Users\User\ptm-4\dataset\06413.txt ..\random_number_dataset\06413.txt bad
C:\Users\User\ptm-4\dataset\09273.txt ..\random_number_dataset\09273.txt bad
C:\Users\User\ptm-4\dataset\01088.txt ..\random_number_dataset\01088.txt bad
C:\Users\User\ptm-4\dataset\05560.txt ..\random_number_dataset\05560.txt bad
C:\Users\User\ptm-4\dataset\03831.txt ..\random_number_dataset\03831.txt bad
C:\Users\User\ptm-4\dataset\09108.txt ..\random_number_dataset\09108.txt bad
C:\Users\User\ptm-4\dataset\00087.txt ..\random_number_dataset\00087.txt bad
C:\Users\User\ptm-4\dataset\00272.txt ..\random_number_dataset\00272.txt bad
C:\Users\User\ptm-4\dataset\03271.txt ..\random_number_dataset\03271.txt bad
C:\Users\User\ptm-4\dataset\00398.txt ..\random_number_dataset\00398.txt bad
C:\Users\User\ptm-4\dataset\07425.txt ..\random_number_dataset\07425.txt bad
C:\Users\User\ptm-4\dataset\06521.txt ..\random_number_dataset\06521.txt bad
C:\Users\User\ptm-4\dataset\04745.txt ..\random_number_dataset\04745.txt bad
C:\Users\User\ptm-4\dataset\02233.txt ..\random_number_dataset\02233.txt bad
C:\Users\User\ptm-4\dataset\09898.txt ..\random_number_dataset\09898.txt bad
C:\Users\User\ptm-4\dataset\02566.txt ..\random_number_dataset\02566.txt bad
C:\Users\User\ptm-4\dataset\02419.txt ..\random_number_dataset\02419.txt bad
C:\Users\User\ptm-4\dataset\04747.txt ..\random_number_dataset\04747.txt bad
C:\Users\User\ptm-4\dataset\02331.txt ..\random_number_dataset\02331.txt bad
C:\Users\User\ptm-4\dataset\05700.txt ..\random_number_dataset\05700.txt bad
C:\Users\User\ptm-4\dataset\01451.txt ..\random_number_dataset\01451.txt bad
C:\Users\User\ptm-4\dataset\05398.txt ..\random_number_dataset\05398.txt bad
C:\Users\User\ptm-4\dataset\07023.txt ..\random_number_dataset\07023.txt bad
C:\Users\User\ptm-4\dataset\02563.txt ..\random_number_dataset\02563.txt bad
C:\Users\User\ptm-4\dataset\04684.txt ..\random_number_dataset\04684.txt bad
C:\Users\User\ptm-4\dataset\06994.txt ..\random_number_dataset\06994.txt bad
C:\Users\User\ptm-4\dataset\02545.txt ..\random_number_dataset\02545.txt bad
C:\Users\User\ptm-4\dataset\05933.txt ..\random_number_dataset\05933.txt bad
C:\Users\User\ptm-4\dataset\01360.txt ..\random_number_dataset\01360.txt bad
C:\Users\User\ptm-4\dataset\07356.txt ..\random_number_dataset\07356.txt bad
C:\Users\User\ptm-4\dataset\06417.txt ..\random_number_dataset\06417.txt bad
C:\Users\User\ptm-4\dataset\05379.txt ..\random_number_dataset\05379.txt bad
C:\Users\User\ptm-4\dataset\07284.txt ..\random_number_dataset\07284.txt bad
C:\Users\User\ptm-4\dataset\02680.txt ..\random_number_dataset\02680.txt bad
C:\Users\User\ptm-4\dataset\09005.txt ..\random_number_dataset\09005.txt bad
C:\Users\User\ptm-4\dataset\03505.txt ..\random_number_dataset\03505.txt bad
C:\Users\User\ptm-4\dataset\01620.txt ..\random_number_dataset\01620.txt bad
C:\Users\User\ptm-4\dataset\06814.txt ..\random_number_dataset\06814.txt bad
C:\Users\User\ptm-4\dataset\03053.txt ..\random_number_dataset\03053.txt bad
C:\Users\User\ptm-4\dataset\04471.txt ..\random_number_dataset\04471.txt bad
C:\Users\User\ptm-4\dataset\01369.txt ..\random_number_dataset\01369.txt bad
C:\Users\User\ptm-4\dataset\04074.txt ..\random_number_dataset\04074.txt bad
C:\Users\User\ptm-4\dataset\02861.txt ..\random_number_dataset\02861.txt bad
C:\Users\User\ptm-4\dataset\05019.txt ..\random_number_dataset\05019.txt bad
C:\Users\User\ptm-4\dataset\00911.txt ..\random_number_dataset\00911.txt bad
C:\Users\User\ptm-4\dataset\06469.txt ..\random_number_dataset\06469.txt bad
C:\Users\User\ptm-4\dataset\07183.txt ..\random_number_dataset\07183.txt bad
C:\Users\User\ptm-4\dataset\09370.txt ..\random_number_dataset\09370.txt bad
C:\Users\User\ptm-4\dataset\07045.txt ..\random_number_dataset\07045.txt bad
C:\Users\User\ptm-4\dataset\08838.txt ..\random_number_dataset\08838.txt bad
C:\Users\User\ptm-4\dataset\09983.txt ..\random_number_dataset\09983.txt bad
C:\Users\User\ptm-4\dataset\02102.txt ..\random_number_dataset\02102.txt bad
C:\Users\User\ptm-4\dataset\07930.txt ..\random_number_dataset\07930.txt bad
C:\Users\User\ptm-4\dataset\02528.txt ..\random_number_dataset\02528.txt bad
C:\Users\User\ptm-4\dataset\00141.txt ..\random_number_dataset\00141.txt bad
C:\Users\User\ptm-4\dataset\04870.txt ..\random_number_dataset\04870.txt bad
C:\Users\User\ptm-4\dataset\05176.txt ..\random_number_dataset\05176.txt bad
C:\Users\User\ptm-4\dataset\03278.txt ..\random_number_dataset\03278.txt bad
C:\Users\User\ptm-4\dataset\09656.txt ..\random_number_dataset\09656.txt bad
C:\Users\User\ptm-4\dataset\09966.txt ..\random_number_dataset\09966.txt bad
C:\Users\User\ptm-4\dataset\07706.txt ..\random_number_dataset\07706.txt bad
C:\Users\User\ptm-4\dataset\03192.txt ..\random_number_dataset\03192.txt bad
C:\Users\User\ptm-4\dataset\03342.txt ..\random_number_dataset\03342.txt bad
C:\Users\User\ptm-4\dataset\00375.txt ..\random_number_dataset\00375.txt bad
C:\Users\User\ptm-4\dataset\09525.txt ..\random_number_dataset\09525.txt bad
C:\Users\User\ptm-4\dataset\05583.txt ..\random_number_dataset\05583.txt bad
C:\Users\User\ptm-4\dataset\00571.txt ..\random_number_dataset\00571.txt bad
C:\Users\User\ptm-4\dataset\01545.txt ..\random_number_dataset\01545.txt bad
C:\Users\User\ptm-4\dataset\02648.txt ..\random_number_dataset\02648.txt bad
C:\Users\User\ptm-4\dataset\00835.txt ..\random_number_dataset\00835.txt bad
C:\Users\User\ptm-4\dataset\02592.txt ..\random_number_dataset\02592.txt bad
C:\Users\User\ptm-4\dataset\06714.txt ..\random_number_dataset\06714.txt bad
C:\Users\User\ptm-4\dataset\00497.txt ..\random_number_dataset\00497.txt bad
C:\Users\User\ptm-4\dataset\05156.txt ..\random_number_dataset\05156.txt bad
C:\Users\User\ptm-4\dataset\04732.txt ..\random_number_dataset\04732.txt bad
C:\Users\User\ptm-4\dataset\05300.txt ..\random_number_dataset\05300.txt bad
C:\Users\User\ptm-4\dataset\06983.txt ..\random_number_dataset\06983.txt bad
C:\Users\User\ptm-4\dataset\09606.txt ..\random_number_dataset\09606.txt bad
C:\Users\User\ptm-4\dataset\01888.txt ..\random_number_dataset\01888.txt bad
C:\Users\User\ptm-4\dataset\03810.txt ..\random_number_dataset\03810.txt bad
C:\Users\User\ptm-4\dataset\09408.txt ..\random_number_dataset\09408.txt bad
C:\Users\User\ptm-4\dataset\02924.txt ..\random_number_dataset\02924.txt bad
