"Absolute path" "Relative path" Class
C:\Users\User\ptm-4\dataset\bad_0634.txt ..\dataset\bad_0634.txt bad
C:\Users\User\ptm-4\dataset\bad_0635.txt ..\dataset\bad_0635.txt bad
C:\Users\User\ptm-4\dataset\bad_0636.txt ..\dataset\bad_0636.txt bad
C:\Users\User\ptm-4\dataset\bad_0637.txt ..\dataset\bad_0637.txt bad
C:\Users\User\ptm-4\dataset\bad_0638.txt ..\dataset\bad_0638.txt bad
C:\Users\User\ptm-4\dataset\bad_0639.txt ..\dataset\bad_0639.txt bad
C:\Users\User\ptm-4\dataset\bad_0640.txt ..\dataset\bad_0640.txt bad
C:\Users\User\ptm-4\dataset\bad_0641.txt ..\dataset\bad_0641.txt bad
C:\Users\User\ptm-4\dataset\bad_0642.txt ..\dataset\bad_0642.txt bad
C:\Users\User\ptm-4\dataset\bad_0643.txt ..\dataset\bad_0643.txt bad
C:\Users\User\ptm-4\dataset\bad_0644.txt ..\dataset\bad_0644.txt bad
C:\Users\User\ptm-4\dataset\bad_0645.txt ..\dataset\bad_0645.txt bad
C:\Users\User\ptm-4\dataset\bad_0646.txt ..\dataset\bad_0646.txt bad
C:\Users\User\ptm-4\dataset\bad_0647.txt ..\dataset\bad_0647.txt bad
C:\Users\User\ptm-4\dataset\bad_0648.txt ..\dataset\bad_0648.txt bad
C:\Users\User\ptm-4\dataset\bad_0649.txt ..\dataset\bad_0649.txt bad
C:\Users\User\ptm-4\dataset\bad_0650.txt ..\dataset\bad_0650.txt bad
C:\Users\User\ptm-4\dataset\bad_0651.txt ..\dataset\bad_0651.txt bad
C:\Users\User\ptm-4\dataset\bad_0652.txt ..\dataset\bad_0652.txt bad
C:\Users\User\ptm-4\dataset\bad_0653.txt ..\dataset\bad_0653.txt bad
C:\Users\User\ptm-4\dataset\bad_0654.txt ..\dataset\bad_0654.txt bad
C:\Users\User\ptm-4\dataset\bad_0655.txt ..\dataset\bad_0655.txt bad
C:\Users\User\ptm-4\dataset\bad_0656.txt ..\dataset\bad_0656.txt bad
C:\Users\User\ptm-4\dataset\bad_0657.txt ..\dataset\bad_0657.txt bad
C:\Users\User\ptm-4\dataset\bad_0658.txt ..\dataset\bad_0658.txt bad
C:\Users\User\ptm-4\dataset\bad_0659.txt ..\dataset\bad_0659.txt bad
C:\Users\User\ptm-4\dataset\bad_0660.txt ..\dataset\bad_0660.txt bad
C:\Users\User\ptm-4\dataset\bad_0661.txt ..\dataset\bad_0661.txt bad
C:\Users\User\ptm-4\dataset\bad_0662.txt ..\dataset\bad_0662.txt bad
C:\Users\User\ptm-4\dataset\bad_0663.txt ..\dataset\bad_0663.txt bad
C:\Users\User\ptm-4\dataset\bad_0664.txt ..\dataset\bad_0664.txt bad
C:\Users\User\ptm-4\dataset\bad_0665.txt ..\dataset\bad_0665.txt bad
C:\Users\User\ptm-4\dataset\bad_0666.txt ..\dataset\bad_0666.txt bad
C:\Users\User\ptm-4\dataset\bad_0667.txt ..\dataset\bad_0667.txt bad
C:\Users\User\ptm-4\dataset\bad_0668.txt ..\dataset\bad_0668.txt bad
C:\Users\User\ptm-4\dataset\bad_0669.txt ..\dataset\bad_0669.txt bad
C:\Users\User\ptm-4\dataset\bad_0670.txt ..\dataset\bad_0670.txt bad
C:\Users\User\ptm-4\dataset\bad_0671.txt ..\dataset\bad_0671.txt bad
C:\Users\User\ptm-4\dataset\bad_0672.txt ..\dataset\bad_0672.txt bad
C:\Users\User\ptm-4\dataset\bad_0673.txt ..\dataset\bad_0673.txt bad
C:\Users\User\ptm-4\dataset\bad_0674.txt ..\dataset\bad_0674.txt bad
C:\Users\User\ptm-4\dataset\bad_0675.txt ..\dataset\bad_0675.txt bad
C:\Users\User\ptm-4\dataset\bad_0676.txt ..\dataset\bad_0676.txt bad
C:\Users\User\ptm-4\dataset\bad_0677.txt ..\dataset\bad_0677.txt bad
C:\Users\User\ptm-4\dataset\bad_0678.txt ..\dataset\bad_0678.txt bad
C:\Users\User\ptm-4\dataset\bad_0679.txt ..\dataset\bad_0679.txt bad
C:\Users\User\ptm-4\dataset\bad_0680.txt ..\dataset\bad_0680.txt bad
C:\Users\User\ptm-4\dataset\bad_0681.txt ..\dataset\bad_0681.txt bad
C:\Users\User\ptm-4\dataset\bad_0682.txt ..\dataset\bad_0682.txt bad
C:\Users\User\ptm-4\dataset\bad_0683.txt ..\dataset\bad_0683.txt bad
C:\Users\User\ptm-4\dataset\bad_0684.txt ..\dataset\bad_0684.txt bad
C:\Users\User\ptm-4\dataset\bad_0685.txt ..\dataset\bad_0685.txt bad
C:\Users\User\ptm-4\dataset\bad_0686.txt ..\dataset\bad_0686.txt bad
C:\Users\User\ptm-4\dataset\bad_0687.txt ..\dataset\bad_0687.txt bad
C:\Users\User\ptm-4\dataset\bad_0688.txt ..\dataset\bad_0688.txt bad
C:\Users\User\ptm-4\dataset\bad_0689.txt ..\dataset\bad_0689.txt bad
C:\Users\User\ptm-4\dataset\bad_0690.txt ..\dataset\bad_0690.txt bad
C:\Users\User\ptm-4\dataset\bad_0691.txt ..\dataset\bad_0691.txt bad
C:\Users\User\ptm-4\dataset\bad_0692.txt ..\dataset\bad_0692.txt bad
C:\Users\User\ptm-4\dataset\bad_0693.txt ..\dataset\bad_0693.txt bad
C:\Users\User\ptm-4\dataset\bad_0694.txt ..\dataset\bad_0694.txt bad
C:\Users\User\ptm-4\dataset\bad_0695.txt ..\dataset\bad_0695.txt bad
C:\Users\User\ptm-4\dataset\bad_0696.txt ..\dataset\bad_0696.txt bad
C:\Users\User\ptm-4\dataset\bad_0697.txt ..\dataset\bad_0697.txt bad
C:\Users\User\ptm-4\dataset\bad_0698.txt ..\dataset\bad_0698.txt bad
C:\Users\User\ptm-4\dataset\bad_0699.txt ..\dataset\bad_0699.txt bad
C:\Users\User\ptm-4\dataset\bad_0700.txt ..\dataset\bad_0700.txt bad
C:\Users\User\ptm-4\dataset\bad_0701.txt ..\dataset\bad_0701.txt bad
C:\Users\User\ptm-4\dataset\bad_0702.txt ..\dataset\bad_0702.txt bad
C:\Users\User\ptm-4\dataset\bad_0703.txt ..\dataset\bad_0703.txt bad
C:\Users\User\ptm-4\dataset\bad_0704.txt ..\dataset\bad_0704.txt bad
C:\Users\User\ptm-4\dataset\bad_0705.txt ..\dataset\bad_0705.txt bad
C:\Users\User\ptm-4\dataset\bad_0706.txt ..\dataset\bad_0706.txt bad
C:\Users\User\ptm-4\dataset\bad_0707.txt ..\dataset\bad_0707.txt bad
C:\Users\User\ptm-4\dataset\bad_0708.txt ..\dataset\bad_0708.txt bad
C:\Users\User\ptm-4\dataset\bad_0709.txt ..\dataset\bad_0709.txt bad
C:\Users\User\ptm-4\dataset\bad_0710.txt ..\dataset\bad_0710.txt bad
C:\Users\User\ptm-4\dataset\bad_0711.txt ..\dataset\bad_0711.txt bad
C:\Users\User\ptm-4\dataset\bad_0712.txt ..\dataset\bad_0712.txt bad
C:\Users\User\ptm-4\dataset\bad_0713.txt ..\dataset\bad_0713.txt bad
C:\Users\User\ptm-4\dataset\bad_0714.txt ..\dataset\bad_0714.txt bad
C:\Users\User\ptm-4\dataset\bad_0715.txt ..\dataset\bad_0715.txt bad
C:\Users\User\ptm-4\dataset\bad_0716.txt ..\dataset\bad_0716.txt bad
C:\Users\User\ptm-4\dataset\bad_0717.txt ..\dataset\bad_0717.txt bad
C:\Users\User\ptm-4\dataset\bad_0718.txt ..\dataset\bad_0718.txt bad
C:\Users\User\ptm-4\dataset\bad_0719.txt ..\dataset\bad_0719.txt bad
C:\Users\User\ptm-4\dataset\bad_0720.txt ..\dataset\bad_0720.txt bad
C:\Users\User\ptm-4\dataset\bad_0721.txt ..\dataset\bad_0721.txt bad
C:\Users\User\ptm-4\dataset\bad_0722.txt ..\dataset\bad_0722.txt bad
C:\Users\User\ptm-4\dataset\bad_0723.txt ..\dataset\bad_0723.txt bad
C:\Users\User\ptm-4\dataset\bad_0724.txt ..\dataset\bad_0724.txt bad
C:\Users\User\ptm-4\dataset\bad_0725.txt ..\dataset\bad_0725.txt bad
C:\Users\User\ptm-4\dataset\bad_0726.txt ..\dataset\bad_0726.txt bad
C:\Users\User\ptm-4\dataset\bad_0727.txt ..\dataset\bad_0727.txt bad
C:\Users\User\ptm-4\dataset\bad_0728.txt ..\dataset\bad_0728.txt bad
C:\Users\User\ptm-4\dataset\bad_0729.txt ..\dataset\bad_0729.txt bad
C:\Users\User\ptm-4\dataset\bad_0730.txt ..\dataset\bad_0730.txt bad
C:\Users\User\ptm-4\dataset\bad_0731.txt ..\dataset\bad_0731.txt bad
C:\Users\User\ptm-4\dataset\bad_0732.txt ..\dataset\bad_0732.txt bad
C:\Users\User\ptm-4\dataset\bad_0733.txt ..\dataset\bad_0733.txt bad
C:\Users\User\ptm-4\dataset\bad_0734.txt ..\dataset\bad_0734.txt bad
C:\Users\User\ptm-4\dataset\bad_0735.txt ..\dataset\bad_0735.txt bad
C:\Users\User\ptm-4\dataset\bad_0736.txt ..\dataset\bad_0736.txt bad
C:\Users\User\ptm-4\dataset\bad_0737.txt ..\dataset\bad_0737.txt bad
C:\Users\User\ptm-4\dataset\bad_0738.txt ..\dataset\bad_0738.txt bad
C:\Users\User\ptm-4\dataset\bad_0739.txt ..\dataset\bad_0739.txt bad
C:\Users\User\ptm-4\dataset\bad_0740.txt ..\dataset\bad_0740.txt bad
C:\Users\User\ptm-4\dataset\bad_0741.txt ..\dataset\bad_0741.txt bad
C:\Users\User\ptm-4\dataset\bad_0742.txt ..\dataset\bad_0742.txt bad
C:\Users\User\ptm-4\dataset\bad_0743.txt ..\dataset\bad_0743.txt bad
C:\Users\User\ptm-4\dataset\bad_0744.txt ..\dataset\bad_0744.txt bad
C:\Users\User\ptm-4\dataset\bad_0745.txt ..\dataset\bad_0745.txt bad
C:\Users\User\ptm-4\dataset\bad_0746.txt ..\dataset\bad_0746.txt bad
C:\Users\User\ptm-4\dataset\bad_0747.txt ..\dataset\bad_0747.txt bad
C:\Users\User\ptm-4\dataset\bad_0748.txt ..\dataset\bad_0748.txt bad
C:\Users\User\ptm-4\dataset\bad_0749.txt ..\dataset\bad_0749.txt bad
C:\Users\User\ptm-4\dataset\bad_0750.txt ..\dataset\bad_0750.txt bad
C:\Users\User\ptm-4\dataset\bad_0751.txt ..\dataset\bad_0751.txt bad
C:\Users\User\ptm-4\dataset\bad_0752.txt ..\dataset\bad_0752.txt bad
C:\Users\User\ptm-4\dataset\bad_0753.txt ..\dataset\bad_0753.txt bad
C:\Users\User\ptm-4\dataset\bad_0754.txt ..\dataset\bad_0754.txt bad
C:\Users\User\ptm-4\dataset\bad_0755.txt ..\dataset\bad_0755.txt bad
C:\Users\User\ptm-4\dataset\bad_0756.txt ..\dataset\bad_0756.txt bad
C:\Users\User\ptm-4\dataset\bad_0757.txt ..\dataset\bad_0757.txt bad
C:\Users\User\ptm-4\dataset\bad_0758.txt ..\dataset\bad_0758.txt bad
C:\Users\User\ptm-4\dataset\bad_0759.txt ..\dataset\bad_0759.txt bad
C:\Users\User\ptm-4\dataset\bad_0760.txt ..\dataset\bad_0760.txt bad
C:\Users\User\ptm-4\dataset\bad_0761.txt ..\dataset\bad_0761.txt bad
C:\Users\User\ptm-4\dataset\bad_0762.txt ..\dataset\bad_0762.txt bad
C:\Users\User\ptm-4\dataset\bad_0763.txt ..\dataset\bad_0763.txt bad
C:\Users\User\ptm-4\dataset\bad_0764.txt ..\dataset\bad_0764.txt bad
C:\Users\User\ptm-4\dataset\bad_0765.txt ..\dataset\bad_0765.txt bad
C:\Users\User\ptm-4\dataset\bad_0766.txt ..\dataset\bad_0766.txt bad
C:\Users\User\ptm-4\dataset\bad_0767.txt ..\dataset\bad_0767.txt bad
C:\Users\User\ptm-4\dataset\bad_0768.txt ..\dataset\bad_0768.txt bad
C:\Users\User\ptm-4\dataset\bad_0769.txt ..\dataset\bad_0769.txt bad
C:\Users\User\ptm-4\dataset\bad_0770.txt ..\dataset\bad_0770.txt bad
C:\Users\User\ptm-4\dataset\bad_0771.txt ..\dataset\bad_0771.txt bad
C:\Users\User\ptm-4\dataset\bad_0772.txt ..\dataset\bad_0772.txt bad
C:\Users\User\ptm-4\dataset\bad_0773.txt ..\dataset\bad_0773.txt bad
C:\Users\User\ptm-4\dataset\bad_0774.txt ..\dataset\bad_0774.txt bad
C:\Users\User\ptm-4\dataset\bad_0775.txt ..\dataset\bad_0775.txt bad
C:\Users\User\ptm-4\dataset\bad_0776.txt ..\dataset\bad_0776.txt bad
C:\Users\User\ptm-4\dataset\bad_0777.txt ..\dataset\bad_0777.txt bad
C:\Users\User\ptm-4\dataset\bad_0778.txt ..\dataset\bad_0778.txt bad
C:\Users\User\ptm-4\dataset\bad_0779.txt ..\dataset\bad_0779.txt bad
C:\Users\User\ptm-4\dataset\bad_0780.txt ..\dataset\bad_0780.txt bad
C:\Users\User\ptm-4\dataset\bad_0781.txt ..\dataset\bad_0781.txt bad
C:\Users\User\ptm-4\dataset\bad_0782.txt ..\dataset\bad_0782.txt bad
C:\Users\User\ptm-4\dataset\bad_0783.txt ..\dataset\bad_0783.txt bad
C:\Users\User\ptm-4\dataset\bad_0784.txt ..\dataset\bad_0784.txt bad
C:\Users\User\ptm-4\dataset\bad_0785.txt ..\dataset\bad_0785.txt bad
C:\Users\User\ptm-4\dataset\bad_0786.txt ..\dataset\bad_0786.txt bad
C:\Users\User\ptm-4\dataset\bad_0787.txt ..\dataset\bad_0787.txt bad
C:\Users\User\ptm-4\dataset\bad_0788.txt ..\dataset\bad_0788.txt bad
C:\Users\User\ptm-4\dataset\bad_0789.txt ..\dataset\bad_0789.txt bad
C:\Users\User\ptm-4\dataset\bad_0790.txt ..\dataset\bad_0790.txt bad
C:\Users\User\ptm-4\dataset\bad_0791.txt ..\dataset\bad_0791.txt bad
C:\Users\User\ptm-4\dataset\bad_0792.txt ..\dataset\bad_0792.txt bad
C:\Users\User\ptm-4\dataset\bad_0793.txt ..\dataset\bad_0793.txt bad
C:\Users\User\ptm-4\dataset\bad_0794.txt ..\dataset\bad_0794.txt bad
C:\Users\User\ptm-4\dataset\bad_0795.txt ..\dataset\bad_0795.txt bad
C:\Users\User\ptm-4\dataset\bad_0796.txt ..\dataset\bad_0796.txt bad
C:\Users\User\ptm-4\dataset\bad_0797.txt ..\dataset\bad_0797.txt bad
C:\Users\User\ptm-4\dataset\bad_0798.txt ..\dataset\bad_0798.txt bad
C:\Users\User\ptm-4\dataset\bad_0799.txt ..\dataset\bad_0799.txt bad
C:\Users\User\ptm-4\dataset\bad_0800.txt ..\dataset\bad_0800.txt bad
C:\Users\User\ptm-4\dataset\bad_0801.txt ..\dataset\bad_0801.txt bad
C:\Users\User\ptm-4\dataset\bad_0802.txt ..\dataset\bad_0802.txt bad
C:\Users\User\ptm-4\dataset\bad_0803.txt ..\dataset\bad_0803.txt bad
C:\Users\User\ptm-4\dataset\bad_0804.txt ..\dataset\bad_0804.txt bad
C:\Users\User\ptm-4\dataset\bad_0805.txt ..\dataset\bad_0805.txt bad
C:\Users\User\ptm-4\dataset\bad_0806.txt ..\dataset\bad_0806.txt bad
C:\Users\User\ptm-4\dataset\bad_0807.txt ..\dataset\bad_0807.txt bad
C:\Users\User\ptm-4\dataset\bad_0808.txt ..\dataset\bad_0808.txt bad
C:\Users\User\ptm-4\dataset\bad_0809.txt ..\dataset\bad_0809.txt bad
C:\Users\User\ptm-4\dataset\bad_0810.txt ..\dataset\bad_0810.txt bad
C:\Users\User\ptm-4\dataset\bad_0811.txt ..\dataset\bad_0811.txt bad
C:\Users\User\ptm-4\dataset\bad_0812.txt ..\dataset\bad_0812.txt bad
C:\Users\User\ptm-4\dataset\bad_0813.txt ..\dataset\bad_0813.txt bad
C:\Users\User\ptm-4\dataset\bad_0814.txt ..\dataset\bad_0814.txt bad
C:\Users\User\ptm-4\dataset\bad_0815.txt ..\dataset\bad_0815.txt bad
C:\Users\User\ptm-4\dataset\bad_0816.txt ..\dataset\bad_0816.txt bad
C:\Users\User\ptm-4\dataset\bad_0817.txt ..\dataset\bad_0817.txt bad
C:\Users\User\ptm-4\dataset\bad_0818.txt ..\dataset\bad_0818.txt bad
C:\Users\User\ptm-4\dataset\bad_0819.txt ..\dataset\bad_0819.txt bad
C:\Users\User\ptm-4\dataset\bad_0820.txt ..\dataset\bad_0820.txt bad
C:\Users\User\ptm-4\dataset\bad_0821.txt ..\dataset\bad_0821.txt bad
C:\Users\User\ptm-4\dataset\bad_0822.txt ..\dataset\bad_0822.txt bad
C:\Users\User\ptm-4\dataset\bad_0823.txt ..\dataset\bad_0823.txt bad
C:\Users\User\ptm-4\dataset\bad_0824.txt ..\dataset\bad_0824.txt bad
C:\Users\User\ptm-4\dataset\bad_0825.txt ..\dataset\bad_0825.txt bad
C:\Users\User\ptm-4\dataset\bad_0826.txt ..\dataset\bad_0826.txt bad
C:\Users\User\ptm-4\dataset\bad_0827.txt ..\dataset\bad_0827.txt bad
C:\Users\User\ptm-4\dataset\bad_0828.txt ..\dataset\bad_0828.txt bad
C:\Users\User\ptm-4\dataset\bad_0829.txt ..\dataset\bad_0829.txt bad
C:\Users\User\ptm-4\dataset\bad_0830.txt ..\dataset\bad_0830.txt bad
C:\Users\User\ptm-4\dataset\bad_0831.txt ..\dataset\bad_0831.txt bad
C:\Users\User\ptm-4\dataset\bad_0832.txt ..\dataset\bad_0832.txt bad
C:\Users\User\ptm-4\dataset\bad_0833.txt ..\dataset\bad_0833.txt bad
C:\Users\User\ptm-4\dataset\bad_0834.txt ..\dataset\bad_0834.txt bad
C:\Users\User\ptm-4\dataset\bad_0835.txt ..\dataset\bad_0835.txt bad
C:\Users\User\ptm-4\dataset\bad_0836.txt ..\dataset\bad_0836.txt bad
C:\Users\User\ptm-4\dataset\bad_0837.txt ..\dataset\bad_0837.txt bad
C:\Users\User\ptm-4\dataset\bad_0838.txt ..\dataset\bad_0838.txt bad
C:\Users\User\ptm-4\dataset\bad_0839.txt ..\dataset\bad_0839.txt bad
C:\Users\User\ptm-4\dataset\bad_0840.txt ..\dataset\bad_0840.txt bad
C:\Users\User\ptm-4\dataset\bad_0841.txt ..\dataset\bad_0841.txt bad
C:\Users\User\ptm-4\dataset\bad_0842.txt ..\dataset\bad_0842.txt bad
C:\Users\User\ptm-4\dataset\bad_0843.txt ..\dataset\bad_0843.txt bad
C:\Users\User\ptm-4\dataset\bad_0844.txt ..\dataset\bad_0844.txt bad
C:\Users\User\ptm-4\dataset\bad_0845.txt ..\dataset\bad_0845.txt bad
C:\Users\User\ptm-4\dataset\bad_0846.txt ..\dataset\bad_0846.txt bad
C:\Users\User\ptm-4\dataset\bad_0847.txt ..\dataset\bad_0847.txt bad
C:\Users\User\ptm-4\dataset\bad_0848.txt ..\dataset\bad_0848.txt bad
C:\Users\User\ptm-4\dataset\bad_0849.txt ..\dataset\bad_0849.txt bad
C:\Users\User\ptm-4\dataset\bad_0850.txt ..\dataset\bad_0850.txt bad
C:\Users\User\ptm-4\dataset\bad_0851.txt ..\dataset\bad_0851.txt bad
C:\Users\User\ptm-4\dataset\bad_0852.txt ..\dataset\bad_0852.txt bad
C:\Users\User\ptm-4\dataset\bad_0853.txt ..\dataset\bad_0853.txt bad
C:\Users\User\ptm-4\dataset\bad_0854.txt ..\dataset\bad_0854.txt bad
C:\Users\User\ptm-4\dataset\bad_0855.txt ..\dataset\bad_0855.txt bad
C:\Users\User\ptm-4\dataset\bad_0856.txt ..\dataset\bad_0856.txt bad
C:\Users\User\ptm-4\dataset\bad_0857.txt ..\dataset\bad_0857.txt bad
C:\Users\User\ptm-4\dataset\bad_0858.txt ..\dataset\bad_0858.txt bad
C:\Users\User\ptm-4\dataset\bad_0859.txt ..\dataset\bad_0859.txt bad
C:\Users\User\ptm-4\dataset\bad_0860.txt ..\dataset\bad_0860.txt bad
C:\Users\User\ptm-4\dataset\bad_0861.txt ..\dataset\bad_0861.txt bad
C:\Users\User\ptm-4\dataset\bad_0862.txt ..\dataset\bad_0862.txt bad
C:\Users\User\ptm-4\dataset\bad_0863.txt ..\dataset\bad_0863.txt bad
C:\Users\User\ptm-4\dataset\bad_0864.txt ..\dataset\bad_0864.txt bad
C:\Users\User\ptm-4\dataset\bad_0865.txt ..\dataset\bad_0865.txt bad
C:\Users\User\ptm-4\dataset\bad_0866.txt ..\dataset\bad_0866.txt bad
C:\Users\User\ptm-4\dataset\bad_0867.txt ..\dataset\bad_0867.txt bad
C:\Users\User\ptm-4\dataset\bad_0868.txt ..\dataset\bad_0868.txt bad
C:\Users\User\ptm-4\dataset\bad_0869.txt ..\dataset\bad_0869.txt bad
C:\Users\User\ptm-4\dataset\bad_0870.txt ..\dataset\bad_0870.txt bad
C:\Users\User\ptm-4\dataset\bad_0871.txt ..\dataset\bad_0871.txt bad
C:\Users\User\ptm-4\dataset\bad_0872.txt ..\dataset\bad_0872.txt bad
C:\Users\User\ptm-4\dataset\bad_0873.txt ..\dataset\bad_0873.txt bad
C:\Users\User\ptm-4\dataset\bad_0874.txt ..\dataset\bad_0874.txt bad
C:\Users\User\ptm-4\dataset\bad_0875.txt ..\dataset\bad_0875.txt bad
C:\Users\User\ptm-4\dataset\bad_0876.txt ..\dataset\bad_0876.txt bad
C:\Users\User\ptm-4\dataset\bad_0877.txt ..\dataset\bad_0877.txt bad
C:\Users\User\ptm-4\dataset\bad_0878.txt ..\dataset\bad_0878.txt bad
C:\Users\User\ptm-4\dataset\bad_0879.txt ..\dataset\bad_0879.txt bad
C:\Users\User\ptm-4\dataset\bad_0880.txt ..\dataset\bad_0880.txt bad
C:\Users\User\ptm-4\dataset\bad_0881.txt ..\dataset\bad_0881.txt bad
C:\Users\User\ptm-4\dataset\bad_0882.txt ..\dataset\bad_0882.txt bad
C:\Users\User\ptm-4\dataset\bad_0883.txt ..\dataset\bad_0883.txt bad
C:\Users\User\ptm-4\dataset\bad_0884.txt ..\dataset\bad_0884.txt bad
C:\Users\User\ptm-4\dataset\bad_0885.txt ..\dataset\bad_0885.txt bad
C:\Users\User\ptm-4\dataset\bad_0886.txt ..\dataset\bad_0886.txt bad
C:\Users\User\ptm-4\dataset\bad_0887.txt ..\dataset\bad_0887.txt bad
C:\Users\User\ptm-4\dataset\bad_0888.txt ..\dataset\bad_0888.txt bad
C:\Users\User\ptm-4\dataset\bad_0889.txt ..\dataset\bad_0889.txt bad
C:\Users\User\ptm-4\dataset\bad_0890.txt ..\dataset\bad_0890.txt bad
C:\Users\User\ptm-4\dataset\bad_0891.txt ..\dataset\bad_0891.txt bad
C:\Users\User\ptm-4\dataset\bad_0892.txt ..\dataset\bad_0892.txt bad
C:\Users\User\ptm-4\dataset\bad_0893.txt ..\dataset\bad_0893.txt bad
C:\Users\User\ptm-4\dataset\bad_0894.txt ..\dataset\bad_0894.txt bad
C:\Users\User\ptm-4\dataset\bad_0895.txt ..\dataset\bad_0895.txt bad
C:\Users\User\ptm-4\dataset\bad_0896.txt ..\dataset\bad_0896.txt bad
C:\Users\User\ptm-4\dataset\bad_0897.txt ..\dataset\bad_0897.txt bad
C:\Users\User\ptm-4\dataset\bad_0898.txt ..\dataset\bad_0898.txt bad
C:\Users\User\ptm-4\dataset\bad_0899.txt ..\dataset\bad_0899.txt bad
C:\Users\User\ptm-4\dataset\bad_0900.txt ..\dataset\bad_0900.txt bad
C:\Users\User\ptm-4\dataset\bad_0901.txt ..\dataset\bad_0901.txt bad
C:\Users\User\ptm-4\dataset\bad_0902.txt ..\dataset\bad_0902.txt bad
C:\Users\User\ptm-4\dataset\bad_0903.txt ..\dataset\bad_0903.txt bad
C:\Users\User\ptm-4\dataset\bad_0904.txt ..\dataset\bad_0904.txt bad
C:\Users\User\ptm-4\dataset\bad_0905.txt ..\dataset\bad_0905.txt bad
C:\Users\User\ptm-4\dataset\bad_0906.txt ..\dataset\bad_0906.txt bad
C:\Users\User\ptm-4\dataset\bad_0907.txt ..\dataset\bad_0907.txt bad
C:\Users\User\ptm-4\dataset\bad_0908.txt ..\dataset\bad_0908.txt bad
C:\Users\User\ptm-4\dataset\bad_0909.txt ..\dataset\bad_0909.txt bad
C:\Users\User\ptm-4\dataset\bad_0910.txt ..\dataset\bad_0910.txt bad
C:\Users\User\ptm-4\dataset\bad_0911.txt ..\dataset\bad_0911.txt bad
C:\Users\User\ptm-4\dataset\bad_0912.txt ..\dataset\bad_0912.txt bad
C:\Users\User\ptm-4\dataset\bad_0913.txt ..\dataset\bad_0913.txt bad
C:\Users\User\ptm-4\dataset\bad_0914.txt ..\dataset\bad_0914.txt bad
C:\Users\User\ptm-4\dataset\bad_0915.txt ..\dataset\bad_0915.txt bad
C:\Users\User\ptm-4\dataset\bad_0916.txt ..\dataset\bad_0916.txt bad
C:\Users\User\ptm-4\dataset\bad_0917.txt ..\dataset\bad_0917.txt bad
C:\Users\User\ptm-4\dataset\bad_0918.txt ..\dataset\bad_0918.txt bad
C:\Users\User\ptm-4\dataset\bad_0919.txt ..\dataset\bad_0919.txt bad
C:\Users\User\ptm-4\dataset\bad_0920.txt ..\dataset\bad_0920.txt bad
C:\Users\User\ptm-4\dataset\bad_0921.txt ..\dataset\bad_0921.txt bad
C:\Users\User\ptm-4\dataset\bad_0922.txt ..\dataset\bad_0922.txt bad
C:\Users\User\ptm-4\dataset\bad_0923.txt ..\dataset\bad_0923.txt bad
C:\Users\User\ptm-4\dataset\bad_0924.txt ..\dataset\bad_0924.txt bad
C:\Users\User\ptm-4\dataset\bad_0925.txt ..\dataset\bad_0925.txt bad
C:\Users\User\ptm-4\dataset\bad_0926.txt ..\dataset\bad_0926.txt bad
C:\Users\User\ptm-4\dataset\bad_0927.txt ..\dataset\bad_0927.txt bad
C:\Users\User\ptm-4\dataset\bad_0928.txt ..\dataset\bad_0928.txt bad
C:\Users\User\ptm-4\dataset\bad_0929.txt ..\dataset\bad_0929.txt bad
C:\Users\User\ptm-4\dataset\bad_0930.txt ..\dataset\bad_0930.txt bad
C:\Users\User\ptm-4\dataset\bad_0931.txt ..\dataset\bad_0931.txt bad
C:\Users\User\ptm-4\dataset\bad_0932.txt ..\dataset\bad_0932.txt bad
C:\Users\User\ptm-4\dataset\bad_0933.txt ..\dataset\bad_0933.txt bad
C:\Users\User\ptm-4\dataset\bad_0934.txt ..\dataset\bad_0934.txt bad
C:\Users\User\ptm-4\dataset\bad_0935.txt ..\dataset\bad_0935.txt bad
C:\Users\User\ptm-4\dataset\bad_0936.txt ..\dataset\bad_0936.txt bad
C:\Users\User\ptm-4\dataset\bad_0937.txt ..\dataset\bad_0937.txt bad
C:\Users\User\ptm-4\dataset\bad_0938.txt ..\dataset\bad_0938.txt bad
C:\Users\User\ptm-4\dataset\bad_0939.txt ..\dataset\bad_0939.txt bad
C:\Users\User\ptm-4\dataset\bad_0940.txt ..\dataset\bad_0940.txt bad
C:\Users\User\ptm-4\dataset\bad_0941.txt ..\dataset\bad_0941.txt bad
C:\Users\User\ptm-4\dataset\bad_0942.txt ..\dataset\bad_0942.txt bad
C:\Users\User\ptm-4\dataset\bad_0943.txt ..\dataset\bad_0943.txt bad
C:\Users\User\ptm-4\dataset\bad_0944.txt ..\dataset\bad_0944.txt bad
C:\Users\User\ptm-4\dataset\bad_0945.txt ..\dataset\bad_0945.txt bad
C:\Users\User\ptm-4\dataset\bad_0946.txt ..\dataset\bad_0946.txt bad
C:\Users\User\ptm-4\dataset\bad_0947.txt ..\dataset\bad_0947.txt bad
C:\Users\User\ptm-4\dataset\bad_0948.txt ..\dataset\bad_0948.txt bad
C:\Users\User\ptm-4\dataset\bad_0949.txt ..\dataset\bad_0949.txt bad
C:\Users\User\ptm-4\dataset\bad_0950.txt ..\dataset\bad_0950.txt bad
